*****************************************	1
00230.000	00392.000	00339.000	00092.5483	00930.651	00934.5182	00003.8672	769	
00231.000	00401.000	00348.000	00092.9494	00934.5187	00938.4952	00003.9766	768	
00232.000	00378.000	00339.000	00093.3275	00938.4958	00942.3324	00003.8366	767	
00233.000	00375.000	00360.000	00093.7026	00942.333	00946.5391	00004.2061	766	
00234.000	00409.000	00340.000	00094.1117	00946.5393	00950.6588	00004.1194	765	
00235.000	00391.000	00374.000	00094.5028	00950.6594	00955.1595	00004.5001	764	
00236.000	00387.000	00323.000	00094.8899	00955.1601	00959.0033	00003.8432	763	
00237.000	00409.000	00351.000	00095.2991	00959.0038	00963.1949	00004.1911	762	
00238.000	00388.000	00355.000	00095.6872	00963.1955	00967.4338	00004.2384	761	
00239.000	00416.000	00364.000	00096.1033	00967.4341	00971.6382	00004.204	760	
00240.000	00393.000	00331.000	00096.4965	00971.6384	00975.4556	00003.8171	759	
00241.000	00399.000	00353.000	00096.8956	00975.4559	00979.5077	00004.0518	758	
00242.000	00393.000	00348.000	00097.2887	00979.5082	00983.4506	00003.9424	757	
00243.000	00454.000	00349.000	00097.7428	00983.4511	00987.3939	00003.9427	756	
00244.000	00403.000	00363.000	00098.146	00987.3944	00991.4734	00004.0791	755	
00245.000	00397.000	00350.000	00098.5431	00991.4739	00995.4187	00003.9448	754	
00246.000	00429.000	00339.000	00098.9722	00995.4192	00999.2297	00003.8105	753	
00247.000	00371.000	00371.000	00099.3433	00999.2302	01003.4607	00004.2304	752	
00248.000	00407.000	00356.000	00099.7504	01003.4612	01007.4942	00004.0331	751	
00249.000	00452.000	00341.000	00100.2026	01007.4945	01011.3466	00003.8521	750	
00250.000	00395.000	00378.000	00100.5977	01011.3468	01015.6773	00004.3304	749	
00251.000	00396.000	00350.000	00100.9938	01015.6775	01019.6566	00003.9791	748	
00252.000	00399.000	00369.000	00101.3929	01019.6571	01023.8404	00004.1833	747	
00253.000	00411.000	00345.000	00101.804	01023.8409	01027.7436	00003.9027	746	
00254.000	00378.000	00339.000	00102.1821	01027.7441	01031.5748	00003.8306	745	
00255.000	00381.000	00329.000	00102.5632	01031.5753	01035.303	00003.7278	744	
00256.000	00423.000	00344.000	00102.9863	01035.3033	01039.2182	00003.915	743	
00257.000	00394.000	00346.000	00103.3805	01039.2185	01043.1559	00003.9374	742	
00258.000	00403.000	00358.000	00103.7836	01043.1561	01047.2508	00004.0947	741	
00259.000	00396.000	00369.000	00104.1797	01047.2513	01051.4369	00004.1856	740	
00260.000	00411.000	00367.000	00104.5908	01051.4374	01055.646	00004.2086	739	
00261.000	00391.000	00332.000	00104.9819	01055.6465	01059.4361	00003.7896	738	
00262.000	00427.000	00341.000	00105.409	01059.4367	01063.320	00003.8833	737	
00263.000	00387.000	00351.000	00105.7962	01063.3205	01067.2954	00003.9749	736	
00264.000	00378.000	00356.000	00106.1743	01067.2959	01071.2889	00003.993	735	
